Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Chalky,Cotton,581.9469231576293,32.3254728642532,True,False,Rainy,145,5.116472223602059
West,Silt,Maize,198.87633078011177,37.435553864619756,False,False,Rainy,131,1.1659831455993777
West,Peaty,Maize,186.0407516609253,25.425313831570993,True,True,Cloudy,93,4.957329912747572
North,Loam,Rice,259.4930053610741,30.890558748043002,False,True,Cloudy,136,4.0882851811081204
South,Chalky,Maize,481.13058721730494,20.358942681828196,True,True,Rainy,115,5.561009527127403
East,Silt,Soybean,485.99966426418445,33.63990238540465,False,False,Rainy,125,3.7383983222237975
East,Loam,Maize,800.0839106099968,27.331568482996513,False,False,Sunny,135,4.385330247217597
South,Sandy,Barley,269.67528910392775,31.47348338410678,False,True,Sunny,139,3.1278636235805637
West,Clay,Rice,974.3181397255795,29.583073474727343,True,True,Cloudy,76,8.193919173740474
North,Loam,Maize,571.4511156028418,18.69159311221292,True,True,Rainy,148,5.82800101595125
South,Sandy,Barley,637.6214893760219,17.778662412725538,False,True,Sunny,132,5.093029699945697
South,Chalky,Barley,557.7544694946324,33.33126803854178,False,True,Rainy,64,4.273177386723331
East,Chalky,Maize,635.4646907709807,38.784395197200055,False,False,Cloudy,146,3.4894790517249263
North,Clay,Rice,912.756232100464,33.73833254132465,True,True,Sunny,135,8.694747192363728
South,Peaty,Wheat,972.1417075949578,27.99790045024055,True,False,Sunny,128,6.755847995187308
North,Sandy,Rice,390.4163286765131,37.68876253128919,True,False,Rainy,97,4.655384556585883
West,Clay,Barley,797.1648018463336,28.751660846340016,True,True,Sunny,83,7.45779348347278
East,Peaty,Soybean,324.57247387376043,17.454184728528528,True,True,Cloudy,116,5.84021243595941
West,Chalky,Wheat,224.73142735595712,18.74493449655818,False,False,Cloudy,63,1.1787374525192447
North,Clay,Soybean,115.6751689919535,39.6615086294552,True,False,Sunny,141,2.499338257040248
West,Silt,Cotton,687.9848046388366,36.5114967730168,True,True,Rainy,143,6.811842098762102
East,Chalky,Wheat,861.0106926622794,15.716259141435593,True,True,Rainy,144,7.171755130466179
North,Loam,Rice,555.7870836800864,30.052676012373798,True,True,Cloudy,99,6.448344022143065
South,Clay,Wheat,906.7980015797364,39.93349319330504,True,True,Rainy,74,7.371856244440342
West,Peaty,Maize,987.743952192802,31.69715529052728,True,False,Sunny,121,6.7521435719796745
East,Peaty,Cotton,415.6261498070877,36.4089263718866,True,True,Rainy,84,5.746925267941262
South,Clay,Cotton,414.15929296862265,31.50525433900467,False,True,Rainy,61,4.153397633709856
East,Silt,Barley,143.91449522649714,21.755936902962898,False,False,Rainy,107,1.0145356339466285
North,Sandy,Maize,811.5323018048749,20.12905647982516,False,False,Cloudy,82,4.561360272888978
North,Silt,Maize,979.0538069042707,20.148073131330307,False,False,Sunny,117,5.890069247286431
West,Sandy,Cotton,170.79061514079203,34.671021152427926,False,False,Sunny,140,2.1992160335503472
East,Clay,Cotton,523.1032465418554,38.380597070791325,True,True,Cloudy,137,6.86829062800242
East,Clay,Cotton,119.49345263623849,22.570323245695434,False,False,Cloudy,113,1.4272555403899305
East,Sandy,Rice,170.7045667162414,25.187005777179174,True,False,Cloudy,66,2.703128084507812
North,Sandy,Barley,689.3675560599122,36.916477391579164,True,True,Cloudy,89,6.770529882491993
West,Chalky,Wheat,860.6427494144232,31.722225347782363,False,True,Sunny,149,5.2144551419643355
East,Sandy,Rice,876.4986387493323,38.66018766890002,False,False,Rainy,112,6.0693098902538125
East,Loam,Wheat,362.71125553871474,20.08774528299315,False,False,Sunny,101,2.5125223488385595
South,Sandy,Cotton,635.2020615456979,32.56109332433418,False,False,Cloudy,81,4.423162232493812
East,Clay,Wheat,435.8722396047499,20.069395271863915,False,False,Rainy,85,2.677001558448815
West,Silt,Cotton,426.8941451878681,31.78670164595568,False,True,Sunny,129,3.89145201202425
South,Chalky,Rice,351.6936480238596,31.076951080148422,True,False,Cloudy,138,4.539293356403847
South,Chalky,Rice,764.6991978592573,17.489835096763475,False,False,Rainy,116,4.296190772396509
South,Chalky,Rice,172.95444421706625,37.62187171921376,True,False,Cloudy,143,2.645581286206174
North,Peaty,Rice,185.3907716397962,36.73129757128915,False,False,Rainy,149,1.7027692178530216
South,Silt,Rice,488.26802004808417,30.19815072401242,True,False,Cloudy,147,4.349998199345247
East,Clay,Maize,695.5360713417485,24.13206780287625,False,True,Cloudy,107,5.68550861089132
North,Silt,Cotton,448.630344178448,38.368713205371904,False,True,Cloudy,120,4.569554303162148
North,Peaty,Barley,611.6898857808533,18.572158223212682,True,False,Rainy,130,4.214902493704351
North,Clay,Rice,616.7154499825101,31.69610974686461,False,False,Sunny,73,3.334800472039735
North,Chalky,Soybean,667.2883286334502,24.685030709985313,False,True,Cloudy,60,4.384849762370606
North,Chalky,Soybean,940.9523659583465,20.165508016191545,True,False,Sunny,91,6.884647967065454
North,Peaty,Cotton,764.3530029313619,23.661960225483277,True,True,Cloudy,63,6.761244487991973
North,Sandy,Rice,914.8750251703399,26.925871589616065,False,False,Cloudy,124,6.555743137743536
South,Clay,Barley,661.335352684857,37.887094233699116,False,True,Rainy,77,4.816049747475929
West,Peaty,Barley,752.1920761155857,22.394220573860995,True,False,Rainy,131,5.562884614065919
East,Sandy,Maize,144.16982798252084,26.080891959737137,False,True,Sunny,90,2.18036581916869
East,Silt,Rice,679.4186221071686,29.138864990481366,False,False,Rainy,130,4.2644013054072145
South,Clay,Maize,137.53405685718354,36.22820475132026,False,False,Sunny,134,1.119517504599702
South,Clay,Maize,419.1353271877924,37.42175146487217,False,True,Cloudy,145,3.590263825763276
North,Sandy,Rice,946.8784842369597,15.876660114237318,False,True,Cloudy,129,5.3535336367582795
West,Chalky,Maize,498.7801226544091,29.42371133436246,False,True,Cloudy,60,4.316258961122336
North,Peaty,Rice,843.5788933240887,37.83014972897115,False,False,Rainy,80,4.8284186808118905
South,Loam,Wheat,947.8510978837031,18.127400682355244,False,True,Cloudy,105,6.5655652041316435
North,Loam,Barley,305.21505742757756,34.782073385956465,True,False,Sunny,61,3.254087515556014
East,Loam,Soybean,893.5263772148712,27.443745340051443,False,False,Sunny,121,4.8719464940604045
East,Sandy,Rice,992.034854288908,27.41177705990108,False,True,Rainy,77,7.048147256744859
North,Loam,Wheat,624.7399722477548,27.246538654257016,False,False,Sunny,83,3.535844520957504
West,Sandy,Wheat,719.0210777755884,37.01555100179483,True,True,Cloudy,131,7.7478275954373
North,Clay,Barley,630.2890169208987,37.1766740039005,False,True,Cloudy,80,6.1829379279968
North,Loam,Cotton,277.10324129421895,16.93928552819696,False,False,Sunny,107,2.3418981374487475
West,Chalky,Barley,372.88282079992746,36.103200081310526,True,False,Sunny,91,3.73236423230711
West,Peaty,Maize,710.996050968357,29.057520523582838,False,True,Sunny,103,5.555095525447312
West,Silt,Wheat,678.0168279269145,29.133853378542447,False,True,Cloudy,65,4.935902705698979
East,Chalky,Soybean,716.8241969017893,34.20220201257806,True,False,Cloudy,137,5.900182836743384
North,Silt,Soybean,249.86164312322543,15.926678583139257,False,False,Rainy,79,1.5500589844046537
South,Clay,Soybean,915.0408185876139,24.081604626159415,True,True,Cloudy,92,8.029652522436606
West,Silt,Barley,891.2145634662631,37.016576745773165,True,False,Sunny,106,6.770924048495207
West,Peaty,Cotton,596.1756955981376,21.999725680236338,False,False,Sunny,121,2.6990600605506287
North,Peaty,Barley,393.9247063503856,25.81034313050852,False,False,Rainy,98,3.202959223593544
South,Peaty,Maize,202.93045361017798,16.06034045977994,False,False,Rainy,108,0.539768256541214
North,Loam,Maize,771.3956284457123,24.547556258212282,True,True,Sunny,94,6.881172614464569
North,Loam,Soybean,174.81623707474228,15.700866983541312,False,True,Cloudy,86,2.96962480283035
West,Chalky,Wheat,182.92310188968676,20.530006058221225,True,False,Sunny,142,2.849040521199963
West,Loam,Maize,468.284657453959,39.78088036899682,True,False,Cloudy,119,5.124456067038372
East,Chalky,Barley,908.478657459805,31.268382133866748,False,True,Sunny,138,6.659711599800498
South,Loam,Barley,799.4676886444549,38.28661628505465,True,False,Sunny,102,6.27650601042693
South,Sandy,Rice,914.311077042809,20.514420471101907,False,False,Cloudy,145,4.521058994483549
West,Clay,Wheat,515.1635363604664,17.937448075713768,False,False,Rainy,112,3.2194172234819587
West,Chalky,Barley,616.4943978425714,37.702536953279775,True,False,Rainy,145,5.349478133162426
West,Clay,Rice,629.5888145878197,27.414181761059105,False,False,Cloudy,69,3.5521256466195363
South,Peaty,Barley,536.971744711848,32.53783992453576,True,False,Rainy,90,4.9953666287803635
East,Sandy,Rice,155.1785938309316,30.7449002136076,False,True,Sunny,112,2.216245699453045
South,Clay,Barley,458.6448913429348,35.87884052273836,True,True,Cloudy,115,4.739677628622727
West,Clay,Cotton,240.8187908995844,33.28240070679195,False,False,Rainy,74,1.9334646599738157
West,Peaty,Wheat,623.0478178535009,26.994823879992396,False,False,Sunny,136,4.22225342342089
East,Silt,Cotton,909.7168878684139,18.473386823040826,True,False,Rainy,88,5.962912629968621
North,Sandy,Rice,480.3994142646677,31.240382936397157,False,False,Rainy,104,3.3463866336109955
North,Silt,Cotton,404.977231440058,33.974519501641296,False,False,Sunny,93,2.4991831601288057
South,Clay,Wheat,448.30558604229566,19.56875478579079,True,True,Sunny,105,5.609653696382692
North,Chalky,Soybean,286.1502765405145,39.02114278427658,False,False,Cloudy,122,2.1667838056281075
North,Loam,Maize,646.8372825472179,33.95700243313186,False,False,Rainy,139,3.390241434640587
South,Clay,Barley,629.0631024527703,35.02097554037762,False,True,Rainy,67,5.238120131166146
West,Peaty,Soybean,175.43634536475577,18.325671260083872,True,False,Cloudy,103,2.4977635018964213
North,Chalky,Wheat,644.7505651518629,17.80305248018807,True,True,Cloudy,79,6.263445884737967
West,Chalky,Soybean,908.2726696285213,33.10072043306279,True,False,Rainy,77,7.259899688120189
South,Loam,Rice,817.8439578182893,26.020737441058333,True,True,Cloudy,149,7.747962609429094
West,Sandy,Maize,325.6143098971035,33.49407128215685,False,False,Cloudy,76,2.197522519115189
West,Peaty,Rice,182.51910501154128,32.55751374802796,False,False,Cloudy,135,1.7707951564968487
South,Sandy,Soybean,656.3672314003122,22.390023464057563,True,False,Cloudy,101,5.136579001532399
West,Loam,Barley,677.2686268673153,25.99223956712558,False,True,Cloudy,68,5.1093252295704685
North,Chalky,Wheat,526.6380546912615,36.40512474045303,False,True,Cloudy,111,3.9372053938874245
North,Chalky,Rice,934.7355759856433,19.703974743824666,True,False,Cloudy,89,7.283402711279275
North,Chalky,Barley,281.1967348591784,23.24407647499214,True,True,Rainy,120,4.79947996474957
North,Silt,Wheat,834.9418118524112,16.735061720242925,False,False,Sunny,147,4.522488250629622
West,Chalky,Rice,303.26331855468595,37.243613620469475,True,True,Sunny,120,5.179432266571115
North,Chalky,Maize,961.3834314616774,26.488771917449206,True,False,Cloudy,71,7.359330047401717
West,Chalky,Maize,385.11076772607333,28.698145565428767,False,False,Sunny,73,2.6528353134767535
East,Peaty,Wheat,525.4917140548256,20.84591501285293,False,False,Cloudy,94,2.909807773552336
West,Loam,Soybean,457.8772013226187,15.151375451121478,True,True,Rainy,142,5.452410020568437
North,Peaty,Wheat,806.1981045054782,21.82145327215273,True,True,Cloudy,140,6.999891468791638
East,Clay,Rice,528.6041390025882,17.344840855016827,True,True,Sunny,100,5.0667097311710565
South,Loam,Soybean,446.7193475957705,37.08844643987111,False,False,Cloudy,139,2.596144543879345
West,Sandy,Barley,461.75524215115234,26.185097061126392,False,False,Rainy,118,1.9228768685570683
North,Chalky,Rice,215.52528405099474,25.544757105493904,False,True,Rainy,133,2.4621152023967
North,Silt,Maize,762.6006895234119,20.954087516222987,True,False,Cloudy,115,5.440270569907471
North,Sandy,Cotton,310.66887897182215,23.365565070299446,True,False,Cloudy,144,3.125808915468451
South,Peaty,Soybean,320.0189077854085,37.108746648487084,True,True,Cloudy,104,5.207452296857633
East,Chalky,Wheat,750.904126950235,22.290251270692966,True,False,Sunny,131,5.148785344745908
East,Loam,Cotton,273.72735098066073,22.44644039757128,False,False,Rainy,65,1.54581846851488
North,Clay,Rice,275.08271817605,25.62690152999795,False,False,Sunny,67,1.0231344134267086
West,Clay,Maize,458.67914962198546,15.22818590076418,True,True,Sunny,97,5.761885682008158
North,Chalky,Soybean,441.5355130618478,21.9138143017062,False,True,Cloudy,143,4.4375219680829385
North,Silt,Barley,405.60660626018694,32.38009160507731,False,False,Rainy,144,3.6926084552451313
West,Loam,Wheat,683.5844937857752,20.82277129682642,False,False,Cloudy,138,4.234737829715021
North,Silt,Barley,242.6074394203282,39.18905342560659,False,False,Cloudy,77,1.9782854642966443
South,Peaty,Barley,586.9223494875093,19.18654138913874,True,False,Cloudy,113,4.261328234752994
North,Peaty,Soybean,581.4105036899252,38.06080963444808,False,False,Rainy,96,3.5223534284820754
South,Loam,Rice,419.03349287544046,30.881350648908978,True,False,Sunny,71,4.22041305831289
North,Loam,Maize,228.52185511985488,17.14917509966992,False,False,Cloudy,98,1.0021961560330144
East,Loam,Wheat,143.86972276713706,24.410055906345633,False,True,Sunny,62,2.309882003385426
West,Clay,Wheat,458.75710403112737,39.31483876887874,False,False,Rainy,122,2.748770327156039
East,Sandy,Cotton,712.1876074070868,22.085308946434022,False,False,Sunny,72,3.7589215294480844
North,Peaty,Rice,260.58382076954786,36.77657308505013,False,False,Sunny,140,0.9146072697273837
North,Peaty,Cotton,846.7909225622235,33.22705508876938,False,True,Cloudy,143,5.3223829713460695
South,Loam,Barley,521.4849830704434,19.044537332073414,False,False,Sunny,143,3.583132117540228
North,Chalky,Cotton,570.3433446782669,31.85260246305153,False,False,Cloudy,141,3.921373358150895
North,Chalky,Cotton,564.6766747423583,36.28207081421718,False,False,Rainy,125,3.710753801192244
North,Loam,Rice,652.3231934489608,15.22341252586567,True,False,Cloudy,148,5.412593345309559
East,Loam,Barley,906.2799167941795,35.396053082830385,False,True,Cloudy,66,5.93438937237772
South,Peaty,Cotton,948.9096278669753,33.64395846971904,True,False,Cloudy,68,7.2067817981874205
East,Peaty,Barley,315.0095520581349,20.415152371919863,True,False,Cloudy,142,4.155906106617648
South,Loam,Cotton,994.4526275745043,22.95546063309549,False,False,Rainy,103,4.589775138127207
East,Silt,Maize,585.9578981460451,23.27544470760049,True,True,Rainy,87,6.153875234152434
North,Clay,Rice,621.0522488095896,35.34974355997543,True,True,Rainy,120,6.781720380665135
East,Loam,Cotton,769.5735887253321,26.5292673563781,False,True,Cloudy,123,5.329719908246271
East,Peaty,Wheat,720.0233809531153,34.978207824092735,True,True,Cloudy,97,6.506296522114008
South,Chalky,Barley,948.5968209816862,24.615474392296633,True,False,Cloudy,89,7.095856572390334
South,Clay,Rice,769.4764025377063,37.28146953582432,False,False,Cloudy,123,4.358794793882961
East,Clay,Soybean,902.8360530527962,15.349277816425625,True,True,Sunny,76,7.413674516091357
South,Chalky,Wheat,186.8872650974042,24.813147436395916,True,False,Rainy,73,4.14240813626733
South,Clay,Barley,171.34098278300291,15.793591502487189,True,False,Sunny,72,2.216199325385087
South,Sandy,Rice,959.7734664588515,36.713926904560125,False,False,Rainy,92,6.107861199133187
West,Chalky,Wheat,787.8174127218934,30.90770878700721,True,False,Rainy,118,6.7612920342298874
South,Chalky,Rice,619.232570261307,16.63224304160854,True,False,Sunny,144,5.506329191275392
West,Clay,Wheat,284.67348476245024,25.073451677843543,False,False,Sunny,98,1.3179747774031243
West,Silt,Wheat,272.1078536784712,24.727911379659822,True,False,Cloudy,143,2.5364092659051094
South,Loam,Wheat,883.7049767191534,24.316081481069894,True,False,Cloudy,81,6.922003197141714
East,Clay,Soybean,180.61694073563925,33.120078514525744,True,True,Sunny,135,4.320073370131798
South,Chalky,Barley,746.4488031333925,31.425200933475345,False,False,Cloudy,125,4.532767382542372
North,Silt,Maize,525.9201747480661,29.90516112656274,True,False,Cloudy,110,4.076366259827057
East,Peaty,Wheat,370.59086921432913,33.05551251151666,False,True,Sunny,79,3.297588161644666
West,Loam,Soybean,958.9866938712524,31.746467186238295,True,False,Sunny,98,7.540326838232086
West,Sandy,Maize,796.2527915087287,32.97947957012211,True,True,Cloudy,104,7.4321809561401535
East,Sandy,Cotton,432.7812320470392,15.6464069181468,False,True,Cloudy,123,3.5330807733821508
East,Sandy,Barley,846.5404462908043,19.821163888283248,False,False,Cloudy,145,4.060918068360576
South,Silt,Wheat,328.1581146298808,30.88354885378532,False,False,Sunny,83,1.5260627447397952
West,Peaty,Soybean,753.6141595797463,39.449523717681146,False,False,Rainy,111,4.731689723539246
North,Peaty,Maize,954.2889837058575,33.11023863502251,False,True,Rainy,107,6.333273845143357
South,Silt,Maize,379.2967319689859,17.12554023379226,True,True,Rainy,133,5.029638031504465
East,Chalky,Barley,959.4174802161115,34.0492368990708,False,True,Sunny,91,6.310433975403788
West,Clay,Rice,540.5097097507864,31.899076307711198,True,True,Sunny,67,6.55009644793111
East,Clay,Rice,714.8052219456916,39.717103413268774,True,True,Rainy,77,7.651417983555162
